-9.979700068207043584e-01,-8.428618793863748015e-01,-1.560914246990279253e+00,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-1.561080175937153980e+00,-8.428240170155892885e-01,-9.978992925376135581e-01,2.066586756934005731e+00,-1.452743028125547120e+00,-9.063164420106022412e-01,-5.820299266859905174e-01,-1.467372961500546857e+00,-7.121979024684697013e-01,-1.197362983670290149e+00,-6.957497994812336106e-01,-1.152647895384621757e+00,-2.401940052872698905e-01,-2.109917797005649576e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
-6.556066675605449756e-01,-7.639512990193281228e-01,-8.403724778886249025e-01,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-8.387588251604936040e-01,-7.631289704070949309e-01,-6.541797564500601014e-01,1.016653415250041048e+00,-9.438687143511732547e-01,-8.118016999284294322e-01,-4.539791203673363973e-01,-1.039175453718659492e+00,-5.458929007993289506e-01,-6.785549556004152327e-01,-6.280076067217192914e-01,-7.414187763144247656e-01,-1.571061242775150246e-01,-1.847100862164570145e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
-5.141222410130094067e-01,-9.168746353319913167e-01,-1.114946545813422091e-01,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-1.115366946528102976e-01,-9.168265602949053905e-01,-5.141458718220847102e-01,1.992163524252877349e-01,-2.523020153662164367e-01,-8.904724006535131853e-01,-3.610662844710462727e-01,-5.369563570516520112e-01,-4.077435129677322023e-01,-7.191822710289974552e-02,-7.271968901725829326e-01,-3.278993857124670175e-01,5.121670549705531483e-02,-1.140891565635107630e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
1.179344939914427792e+00,-1.002273972580565164e+00,-1.352886592771036955e+00,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-1.353034741941092189e+00,-1.002214110232577893e+00,1.178991101402732111e+00,-4.963419696360339972e-01,-1.202310720600244354e+00,-9.383671798486201698e-01,4.434676912462454657e-01,-1.286878693579838417e+00,3.231580370625576348e-01,-1.112350292096578430e+00,-8.360416873331593113e-01,-1.142397393945827622e+00,-1.564557299126360379e-01,4.061289977114867500e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,1.310917212110617625e+00,-4.275889292353479143e-01,-1.986898337738949027e-01
1.861837358075963955e-01,-7.460759638379910186e-01,-1.802001080893711749e-01,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-1.802480208216126201e-01,-7.460514604195604971e-01,1.860235532390330793e-01,-5.378269859775843820e-01,-7.113679918987551865e-02,-6.781547389690617544e-01,1.281491288898473947e-02,-3.157541990037590063e-01,-1.608558450700658254e-02,-2.581048345123560517e-01,-6.292936830418880412e-01,-4.293561840238758198e-01,-8.509053925705484245e-02,-1.035544771610650561e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
2.197971815551892583e+00,-1.110446466428758994e+00,-7.305331540499030440e-01,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-7.306281085720073287e-01,-1.110371673486963084e+00,2.197419356299072035e+00,-2.177634672073184063e+00,1.020849188157789272e-01,-1.006792782162734712e+00,2.108668437380781135e+00,-3.088489963814763928e-01,2.066879223652903441e+00,-8.190165012387686794e-01,-8.957000371843716335e-01,-9.468578342331498421e-01,6.493106307121297993e-01,2.638779188940837628e+00,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
8.272144061986456132e-01,-1.076115591156697748e+00,-3.367559198476419713e-01,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-3.395425273831214064e-01,-1.076216653511893995e+00,8.225412124291677785e-01,-1.047061870771766268e+00,-2.284618126170977551e-02,-9.980349193944838548e-01,4.471653824623621487e-01,-4.016734684588600945e-01,4.076216179167522768e-01,-4.700424769328101493e-01,-8.682163387624584061e-01,-6.770706020478943765e-01,5.056457407058868592e-01,8.088931777800426604e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,1.310917212110617625e+00,-4.275889292353479143e-01,-1.986898337738949027e-01
-1.252626725730070723e+00,2.957959475914634928e-01,6.602169005570904248e-02,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,6.599482335433823343e-02,2.956766428145773395e-01,-1.252506356021543699e+00,6.354806638604248992e-01,-2.336780683853425244e-01,2.709924535739554122e-02,-6.407990955917086673e-01,-1.694993050120330580e-01,-6.521353731468839676e-01,3.801954292610693620e-01,5.047843221763925747e-01,4.731253065886175113e-01,-2.027709228874089442e-01,-2.559555155760482870e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
-5.650535847948826573e-01,-7.005296506387516109e-01,-4.949393107652083623e-01,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,-4.950141261154373806e-01,-7.005114337861352292e-01,-5.650672843267465772e-01,5.739976276220457585e-01,-6.351311193178759140e-01,-7.372085581092107098e-01,-4.029061700835728788e-01,-7.727464386194579093e-01,-4.708332961964014074e-01,-4.024745310325357206e-01,-5.696203711638611056e-01,-5.141553952192033927e-01,-1.353379867397290770e-01,-1.867800930221407696e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
-6.414506005877934625e-01,-6.037437350903678279e-01,2.559768283483299101e-01,1.196385401185176001e+00,-4.724472217349429681e-01,-8.271313931071742065e-01,2.559661982341933095e-01,-6.037388771901064377e-01,-6.414494035640496694e-01,-5.693135519660127292e-02,1.377808573985520035e-01,-5.975752672316673175e-01,-3.924761104736134154e-01,-1.238810720559494205e-01,-4.012507268536126270e-01,3.479504068198351896e-01,-4.380853313460735809e-01,9.332453178633132174e-02,-9.234542754267444087e-02,-2.050510714219912767e-01,1.749200243693476153e-01,-2.131200043646974407e-01,2.723101000691425355e+00,2.944631942961664528e+00,2.659640446641061029e+00,1.431900078104048291e+00,1.275099014718277246e+00,3.181503898283968290e+00,3.079583783674637587e+00,1.334907428398476759e+00,2.429558608899679673e+00,3.068157794357651458e+00,3.192498919028531557e+00,2.896844002745059932e+00,1.296604674161820972e-02,9.431162551939571426e-01,2.879176008365051498e+00,1.597445231807559096e-01,-2.733279554056366467e-01,1.656063834963572345e+00,2.893150375865483070e+00,2.003431024950857786e+00,1.656063834963572345e+00,2.725301078510363961e+00,2.293570579103333174e+00,-1.024188178184235909e+00,4.724472217349429126e-01,-4.724472217349429681e-01,-7.628246778375644688e-01,-4.275889292353479143e-01,-1.986898337738949027e-01
