name,_rxn_M_acid,_rxn_M_organic,_rxn_M_inorganic,_rxn_M_solvent
78,14.842494025635457,0.6791978941723054,0.6185571587549099,4.339662573074352
79,14.842494025635457,0.6866355100879165,0.584192872157415,4.364720441803677
80,14.842494025635457,0.6894533817952702,0.54982858555992,4.394842941971428
81,14.842494025635457,0.6922712535026238,0.515464298962425,4.424965442139179
82,14.842494025635457,0.6950891252099776,0.48110001236493,4.45508794230693
83,14.842494025635457,0.697906996917331,0.446735725767435,4.485210442474681
84,14.842494025635457,0.7007248686246845,0.41237143916993996,4.5153329426424325
85,14.842494025635457,0.7035427403320382,0.378007152572445,4.545455442810183
86,14.842494025635457,0.7063606120393919,0.34364286597495,4.575577942977934
87,14.842494025635457,0.7091784837467454,0.30927857937745495,4.605700443145684
88,14.842494025635457,0.7119963554540991,0.27491429277996,4.6358229433134355
89,14.842494025635457,0.7148142271614527,0.240550006182465,4.665945443481187
