name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_raw_RelativeHumidity,_out_crystalscore
2019-02-21T17_06_08.308424+00_00_LBL_G6,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.995756957,0.24453139,0.245549793,1,0,0,0.175813651,0.175084475,5.724961981,5.699410181,0.030847692,0.030719753,1.004483236,0.061567446,1.066050682,0.015389349,0.015325523,0.030714872,1.00416471,32.69828446,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_B6,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.76385548,0.639227731,0.7048306,1,0,0,0.526508458,0.477503115,6.546600043,4.138448376,0.127223638,0.115382161,1.581897235,0.242605799,1.824503034,0.049275252,0.044688905,0.093964158,1.102628322,13.71006773,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_D6,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.400318633,0.178613252,0.569426526,1,0,0,0.416820217,0.1307449,6.149033239,4.872197112,0.085550771,0.026834896,1.262065778,0.112385666,1.374451444,0.037819754,0.011863004,0.049682758,3.18804187,47.03076921,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_F6,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.653490874,0.192450283,0.213575249,1,0,0,0.1501434,0.135292549,5.380404084,5.830859749,0.025749788,0.023202847,0.92274627,0.048952635,0.971698905,0.013392192,0.012067556,0.025459748,1.109768432,39.76866514,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_H6,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.200272942,0.436549151,0.545307927,1,0,0,0.394802939,0.316061586,5.93699761,4.771281143,0.082745688,0.066242499,1.244319384,0.148988186,1.39330757,0.036868945,0.029515629,0.066384574,1.249132944,18.78430623,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_A7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.047313215,0.590624293,0.680616301,1,0,0,0.488682504,0.424068242,5.777970889,4.327080889,0.112935837,0.098003308,1.335304571,0.210939146,1.546243716,0.048360218,0.041965964,0.090326182,1.152367602,13.62509688,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_C7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.375552374,0.349938769,0.531868946,1,0,0,0.388796199,0.25580524,6.122528786,4.851641712,0.080137039,0.052725501,1.261949903,0.13286254,1.394812442,0.0354283,0.023309756,0.058738056,1.519891458,23.93433686,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_E7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.68026781,0.479634825,0.603091523,1,0,0,0.424576432,0.337662917,5.406908538,4.642723865,0.091449857,0.072729485,1.164598347,0.164179342,1.328777689,0.042247956,0.033599529,0.075847486,1.257397276,16.01274012,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_G7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.275806013,0.716239034,0.741735105,1,0,0,0.539241421,0.520705778,6.016510971,4.050400394,0.133132868,0.128556618,1.485411413,0.261689486,1.747100899,0.053565727,0.051724482,0.105290209,1.035597153,11.55453085,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_B7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.449648701,0.295844995,0.558025387,1,0,0,0.409590634,0.217150226,6.202042146,4.814179389,0.085080052,0.045106384,1.288286465,0.130186437,1.418472902,0.037180682,0.019711861,0.056892543,1.886208647,28.56106696,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_D7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,3.497115408,0.284228045,0.579631272,1,0,0,0.333867613,0.163715354,2.014338475,5.139675318,0.064958892,0.031853248,0.391919402,0.09681214,0.488731542,0.046668573,0.022884406,0.069552978,2.039317666,12.30390693,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_F7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.381471209,0.252647151,0.595751931,1,0,0,0.412856088,0.175084475,5.115359548,4.843342932,0.085241969,0.03614951,1.056162989,0.121391479,1.177554468,0.041456815,0.017581053,0.059037868,2.35803938,29.21652269,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_H7,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.474213061,0.682147307,0.720510864,1,0,0,0.529575485,0.501378271,6.2285466,4.104126335,0.129034889,0.122164434,1.517630329,0.251199323,1.768829652,0.051252516,0.048523579,0.099776095,1.056239404,12.42284911,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_A8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.073036009,0.543450689,0.732990927,1,0,0,0.499899812,0.37063337,4.823810558,4.33859604,0.115221562,0.085427029,1.111836759,0.200648591,1.31248535,0.054559881,0.040451531,0.095011411,1.348771731,13.01504653,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_C8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.834817872,0.50630489,0.593452706,1,0,0,0.44508953,0.379728667,6.626113404,4.527685238,0.098303991,0.083868168,1.463466,0.182172159,1.645638159,0.039904748,0.034044784,0.073949533,1.172125172,17.44960013,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_E8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.620206912,0.761010041,0.762955221,1,0,0,0.565349819,0.56390844,6.387573322,3.914047677,0.144441219,0.144072962,1.631961041,0.288514181,1.920475222,0.054879695,0.054739777,0.109619472,1.002556051,11.32732349,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_G8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,6.958396377,0.638884277,0.727608555,1,0,0,0.4933186,0.43316354,4.717792744,4.301482376,0.114685719,0.100700991,1.096783,0.215386711,1.312169711,0.054696036,0.048026425,0.102722461,1.138873786,10.89148165,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_B8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.275806013,0.575493372,0.685836408,1,0,0,0.498603069,0.418383682,6.016510971,4.296787922,0.116040884,0.097371266,1.400234566,0.21341215,1.613646717,0.048345643,0.040567396,0.088913039,1.191736415,14.3803672,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_D8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,5.765444527,0.341607415,0.36367499,1,0,0,0.232388319,0.218287138,3.684119053,5.453030011,0.042616365,0.04003043,0.675609532,0.082646796,0.758256327,0.025433351,0.023890071,0.049323422,1.064599228,16.87739866,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_F8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.350718263,0.336401412,0.570495711,1,0,0,0.416461869,0.24557303,6.096024332,4.761690899,0.08746092,0.051572653,1.280222606,0.139033573,1.419256179,0.038356308,0.022617376,0.060973684,1.695877874,24.82367188,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_H8,PXWSKGXEHZHFJA-UHFFFAOYSA-N,5.368525693,0.273801816,0.490659806,1,0,0,0.307643698,0.171673739,3.366065609,5.226633172,0.058860779,0.032845951,0.644021782,0.09170673,0.735728512,0.035802919,0.019979024,0.055781943,1.792025385,19.60734141,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_A9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.626637651,0.740126589,0.754887068,1,0,0,0.529930722,0.519568865,5.353899631,4.085132466,0.129721796,0.127185316,1.310581646,0.256907113,1.567488759,0.056142485,0.055044719,0.111187204,1.019943182,10.30450434,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_C9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.375552374,0.320388384,0.385420538,1,0,0,0.281742413,0.234203909,6.122528786,5.259293014,0.053570397,0.044531443,1.164135326,0.09810184,1.262237166,0.024753719,0.020577014,0.045330733,1.202979126,26.14187278,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_E9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,5.535740312,0.012592382,0.334749369,1,0,0,0.211561602,0.007958385,3.498587877,5.733027545,0.036902248,0.001388164,0.610251364,0.038290412,0.648541776,0.022917073,0.000862079,0.023779152,26.58348333,439.6102688,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_G9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.969870668,0.558120524,0.638100174,1,0,0,0.456241625,0.399056175,5.698457528,4.468592104,0.102099635,0.089302439,1.275224365,0.191402075,1.466626439,0.044874535,0.039249949,0.084124484,1.143301755,14.27983801,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_B9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.811226903,0.338493212,0.396999983,1,0,0,0.297352987,0.253531416,6.599608951,5.184098302,0.057358671,0.048905596,1.273048574,0.106264266,1.37931284,0.025234248,0.02151542,0.046749668,1.172844739,26.03073442,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_D9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.375552374,0.569233731,0.699303721,1,0,0,0.51119102,0.416109857,6.122528786,4.253541017,0.120180108,0.097826694,1.439395732,0.218006803,1.657402535,0.049266344,0.040102839,0.089369183,1.228500145,14.71373167,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_F9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.044502356,0.444080234,0.696102854,1,0,0,0.474046043,0.302418639,4.797306105,4.498381731,0.105381462,0.067228318,1.066451536,0.17260978,1.239061316,0.050996338,0.032533218,0.083529557,1.567515959,15.86312972,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_H9,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.572701033,0.560335288,0.668568124,1,0,0,0.467997687,0.392234701,5.300890723,4.432777263,0.10557663,0.088485091,1.19583963,0.194061722,1.389901352,0.048080301,0.0402967,0.088377001,1.193157273,13.51458885,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_A10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,6.241109873,0.363325146,0.545089502,1,0,0,0.356488534,0.237614645,4.081685857,4.986030226,0.071497467,0.047656078,0.818624371,0.119153545,0.937777916,0.039314038,0.026204465,0.065518503,1.500280143,17.17775373,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_C10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.124111303,0.77896618,0.779934945,1,0,0,0.562333095,0.561634616,5.857484249,3.927156296,0.143190913,0.143013054,1.491533264,0.286203967,1.777737231,0.057471002,0.057399617,0.114870619,1.001243655,10.42935048,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_E10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.381471209,0.807158429,0.811383392,1,0,0,0.562288691,0.559360792,5.115359548,3.92953053,0.143093096,0.142347995,1.301773713,0.285441091,1.587214804,0.062166448,0.061842741,0.124009189,1.005234366,9.145009133,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_G10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.653490874,0.166574615,0.292345866,1,0,0,0.205519144,0.117101954,5.380404084,5.648583889,0.036384189,0.020731206,0.952522648,0.057115395,1.009638043,0.018634452,0.010617652,0.029252104,1.755044526,45.94632186,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_B10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,6.929524801,0.539067665,0.709153896,1,0,0,0.480097187,0.364948809,4.69128829,4.415646928,0.108726353,0.082649001,1.062423778,0.191375355,1.253799132,0.052717756,0.040073724,0.09279148,1.31551926,12.85464748,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_D10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.250697682,0.436912531,0.54332452,1,0,0,0.394453601,0.317198498,5.990006517,4.771435824,0.082669791,0.066478626,1.255388679,0.149148417,1.404537096,0.036654343,0.029475463,0.066129806,1.243554443,18.88409485,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_F10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,2.626567476,0.415843553,0.612626245,1,0,0,0.340007566,0.230793172,1.457744949,5.052192048,0.067299018,0.045681789,0.288537121,0.112980808,0.401517929,0.05222901,0.035452443,0.087681454,1.47321328,6.316239494,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_H10,PXWSKGXEHZHFJA-UHFFFAOYSA-N,4.636092547,0.260776886,0.644558088,1,0,0,0.390602201,0.158030793,2.809472083,4.940315778,0.079064218,0.031987994,0.568682694,0.111052212,0.679734905,0.050401664,0.020391628,0.070793292,2.471684123,17.77800411,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_A11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,2.188441124,0.081357018,0.384036249,1,0,0,0.209299756,0.044339575,1.192700413,5.705774192,0.036682096,0.007771001,0.209033932,0.044453096,0.253487028,0.030340005,0.006427446,0.036767452,4.720382548,26.89922973,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_C11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.400318633,0.057466872,0.136642937,1,0,0,0.10002263,0.042065751,6.149033239,6.102637095,0.016390067,0.006893045,1.007602639,0.023283112,1.03088575,0.008163999,0.003433471,0.01159747,2.377768809,146.1767151,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_E11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.839345436,0.688552446,0.71780232,1,0,0,0.509639647,0.488872237,5.56593526,4.188299925,0.121681746,0.116723311,1.328924709,0.238405057,1.567329767,0.052248038,0.050118972,0.102367009,1.042480241,11.38525538,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_G11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,7.760144128,0.413276421,0.434264246,1,0,0,0.307024822,0.29218643,5.486421899,5.111533172,0.060065114,0.05716219,1.073341738,0.117227304,1.190569042,0.028970195,0.027570076,0.056540271,1.050783987,18.77712768,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_B11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.596039011,0.430182986,0.465294488,1,0,0,0.344317921,0.31833541,6.361068868,4.951391464,0.069539628,0.064292111,1.284703283,0.133831739,1.418535022,0.03043705,0.028140245,0.058577295,1.081619922,19.98228495,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_D11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,4.743818464,0.434976252,0.5093717,1,0,0,0.310207365,0.264900537,2.888985444,5.126605995,0.060509305,0.051671718,0.563527887,0.112181023,0.67570891,0.038700496,0.033048159,0.071748655,1.171033356,10.90592519,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,1
2019-02-21T17_06_08.308424+00_00_LBL_F11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.523141801,0.626304402,0.687757874,1,0,0,0.506877553,0.461586344,6.281555507,4.224841518,0.119975519,0.109255304,1.486814471,0.229230823,1.716045294,0.04824466,0.043933838,0.092178498,1.098120773,13.60862509,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,0,80.65,45.9735426,2
2019-02-21T17_06_08.308424+00_00_LBL_H11,PXWSKGXEHZHFJA-UHFFFAOYSA-N,8.300845364,0.207705109,0.378147841,1,0,0,0.275291628,0.15120932,6.043015425,5.36339592,0.051327859,0.028192832,1.126714402,0.079520691,1.206235092,0.024134815,0.01325652,0.037391335,1.820599608,39.96456989,105,12600,26.67,71.89,80.65,9.65,7.19,32.95,4.07,19.06,24.35,417.97,524.51,481.73,42.78,125.78,398.73,27.64,0,1,10,186.362,1,40,13,0,escalate_ExpertQuasiRandom_2.4,1,0,1,80.65,45.9735426,2
