,name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_raw_RelativeHumidity,_out_crystalscore
85,2019-09-05T19_43_09.232228+00_00_LBL_C7,VAWHFUNJDMQUSB-UHFFFAOYSA-N,14.81912337,0.064256097,0.18644729399999999,0,0,1,0.093037199,0.032063792,7.394742559,2.67382636,0.034795528,0.011991726000000001,2.765603133,0.046787254,2.8123903869999998,0.00924036,0.0031845429999999997,0.012424903000000001,2.9016280539999997,230.6259494,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999999,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,59.51038961,2
86,2019-09-05T19_43_09.232228+00_00_LBL_D3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,13.49124493,0.293742157,1.1237439679999999,0,0,1,0.56074824,0.146577337,6.732131218999999,2.2011771959999997,0.25474925,0.06659043,3.058423116,0.32133968,3.379762796,0.0627705,0.016407957,0.07917845700000001,3.825613516,45.92886851,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999999,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,0,32.51,59.51038961,3
87,2019-09-05T19_43_09.232228+00_00_LBL_G12,VAWHFUNJDMQUSB-UHFFFAOYSA-N,1.749293939,0.627534222,1.710090065,0,0,1,0.855045033,0.313767111,0.874646969,4.475553261,0.19104789600000002,0.07010688799999999,0.195427675,0.261154784,0.456582459,0.15981552,0.058645863,0.218461383,2.725094512,2.7875673969999997,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999999,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,59.51038961,1
88,2019-09-05T19_43_09.232228+00_00_LBL_A8,VAWHFUNJDMQUSB-UHFFFAOYSA-N,5.607728709,0.19657015600000002,0.489340094,0,0,1,0.245159387,0.098481648,2.809472083,4.646816972,0.052758563,0.021193356,0.604601408,0.07395192,0.678553327,0.032879544,0.013207863,0.046087407999999996,2.489391596,28.52787438,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999999,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,59.51038961,1
89,2019-09-05T19_43_09.232228+00_00_LBL_H1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,0.318053443,0.700822891,1.613086135,0,0,1,0.806543068,0.350411445,0.15902672199999998,4.859827495,0.165961254,0.07210368,0.032722708999999996,0.23806493399999998,0.270787643,0.160702629,0.069819012,0.230521642,2.30170298,0.45382856,105,12600,9.76,35.18,32.51,3.64,5.52,23.07,3.25,6.7,9.53,163.85,230.55,191.91,38.63,15.05,215.5,25.84,1,1,0,88.12899999999999,1,16,0,6,escalate_MathematicaUniformRandom_1.1,0,1,1,32.51,59.51038961,1
90,2019-09-12T19_30_45.894318+00_00_LBL_E3,VNAAUNTYIONOHR-UHFFFAOYSA-N,2.380639546,0.19099523399999999,0.965261296,1,0,0,0.483595909,0.09568861199999999,1.192700413,4.854651727,0.099614954,0.019710706,0.245681973,0.11932566,0.36500763299999994,0.079968207,0.015823225,0.095791432,5.053850158,12.46439239,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,59.80833333,1
91,2019-09-12T19_30_45.894318+00_00_LBL_F11,VNAAUNTYIONOHR-UHFFFAOYSA-N,11.05674812,0.753563016,0.90293132,1,0,0,0.45236859100000004,0.377535071,5.539430806,2.510233178,0.18020978899999998,0.15039840699999998,2.206739539,0.330608196,2.537347735,0.056197202,0.046900724000000005,0.10309792599999999,1.198216076,14.67262575,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,0,45.87,59.80833333,2
92,2019-09-12T19_30_45.894318+00_00_LBL_D1,VNAAUNTYIONOHR-UHFFFAOYSA-N,9.329567673,0.14962219400000001,1.063406865,1,0,0,0.531703432,0.07481109700000001,4.664783837,3.059761418,0.17377284,0.024449977,1.524558029,0.198222818,1.722780847,0.068832975,0.009684855,0.07851783,7.107280251000001,62.35416966,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,59.80833333,4
93,2019-09-12T19_30_45.894318+00_00_LBL_H9,VNAAUNTYIONOHR-UHFFFAOYSA-N,14.52444058,0.01739793,0.143087952,1,0,0,0.071543976,0.008698965,7.262220291,2.7860490380000003,0.025679367,0.00312233,2.606637641,0.028801697,2.6354393380000003,0.00712003,0.000865718,0.007985747,8.22442413,834.8373034,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,59.80833333,1
94,2019-09-12T19_30_45.894318+00_00_LBL_A3,VNAAUNTYIONOHR-UHFFFAOYSA-N,1.2722137740000001,0.173979295,2.192211225,1,0,0,1.0961056120000001,0.086989648,0.6361068870000001,3.876272488,0.282773106,0.022441572000000003,0.164102727,0.305214678,0.469317405,0.242910784,0.019278,0.262188784,12.60041443,7.312443533,105,12600,14.07,44.29,45.87,5.85,5.92,20.7,2.89,11.69,13.27,234.33,328.43,285.95,42.47,81.96,246.47,27.64,0,1,4,102.2,1,22,7,0,escalate_MathematicaUniformRandom_1.1,1,0,1,45.87,59.80833333,1
